"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"1980","@caitlinmoran Here’s a little hint: Women who feel safe get SUPER horny. Is anyone surprised if a woman spontaneously strips topless at a Peaches concert or tells bawdy jokes at the Breast Cancer 5k? No! Why? Nobody there is out to get her.","SA_Webmastery","1738953739",2021-03-18 02:31:46,0,0,"Toronto, ON",112,415,NA,"en"
"1981","Gulf Next Stage 

1. Concert April 2
2. 3 guests for the concert 
3. 2 big project lakorn 

What's more <U+0001F633>
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","Giselle143Kana","1341763732133691392",2021-03-18 02:31:42,85,115,"",107,117,NA,"en"
"1982","Gulf doing concert on Apr 2..that's 2weeks from now. Boy really like to surprise his fans and make us terkial-kial <U+0001F602> but I'm excited and ready, c'on <U+0001F606><U+263A>
Gulf morning to CH3 newly actor 
#GulfKanawut @gulfkanawut 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> https://t.co/pMPIN15qqN","Giselle143Kana","1341763732133691392",2021-03-18 02:09:08,2,4,"",107,117,NA,"en"
"1983","honestly hoseok is my bias wrecker in concert https://t.co/v8PCBluA1d","thirsvminkook","1337174033188601857",2021-03-18 02:31:42,0,0,"my baby, my angel, my taetae",646,544,NA,"en"
"1984","I still can't believe the SMT concert and the new Touhou demo are dropping over the same weekend, middle school zack manifested this","Skeletondoggy","1600001654",2021-03-18 02:31:37,7,0,"",1128,887,NA,"en"
"1985","@swiftpov I was just about to have a shower concert to the album when Apple Music didn’t have it available... if you find out why plz lmk !","isab3llam3","899444457006936064",2021-03-18 02:31:33,0,0,"",31,86,NA,"en"
"1986","#<U+307E><U+3075><U+3042><U+30FC><U+3068> a free online world wide concert from mafu?? I've never been so excited in my life!! Yey!! Congrats mafu! https://t.co/QNBuL4Evh1","belibis_ganas","1249652490523402240",2021-03-18 02:31:31,46,24,"",93,493,NA,"en"
"1987","best thing ever <U+0001F62D><U+0001F62D><U+0001F62D>

what i’d give to be in Thailand for the concert though <U+0001F62D>

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27> 
@gulfkanawut  #GulfKanawut https://t.co/YvOSzgcanP","gknwnttrn","1350211139003564037",2021-03-18 01:08:25,0,0,"",151,105,NA,"en"
"1988","A concert plus two lakorns and he’s just getting started. You deserve this so much @gulfkanawut <U+0001F62D>

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","gknwnttrn","1350211139003564037",2021-03-18 02:31:20,14,20,"",151,105,NA,"en"
"1989","#football #MusicOnFITE - Def Leppard Concert - Premieres July 11  https://t.co/rAVHYscORn #teamparieurs","Bet88Sport","1332339501654544386",2021-03-18 02:31:19,0,0,"",152,1826,NA,"en"
"1990","Lord if your listening give me a BambamxGulf collab. Make it happen for this concert <U+0001F64F>
#GulfKanawut @gulfkanawut 
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","tropagulf","1363146610780168196",2021-03-18 01:07:13,0,19,"GKT|EXO|GOT7",144,113,NA,"en"
"1991","Omg concert is one of my guess wahhhhhhh i'm so excited 

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","tropagulf","1363146610780168196",2021-03-18 00:57:07,0,3,"GKT|EXO|GOT7",144,113,NA,"en"
"1992","A concert, lakorn, collab, and more projects soon <U+0001F62D>

#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
#GulfKanawut @gulfkanawut","tropagulf","1363146610780168196",2021-03-18 02:31:16,0,0,"GKT|EXO|GOT7",144,113,NA,"en"
"1993","Join us this Friday for a virtual concert present by UC Merced upstART! https://t.co/BNJ7oFiid7","mariacharcoiris","745299102938734596",2021-03-18 02:31:15,2,0,"Los Angeles, CA",285,140,NA,"en"
"1994","@virginiahanusik @lostbayouramble I went to a Jazz Frst where tbe racetrack shelter got close to a stampede Who concert style. Co-sign.","pjsauer","209589807",2021-03-18 02:31:13,3,0,"Brooklyn, New York America",1394,2364,NA,"en"
"1995","@SparksBird loved how they started out the show as a trad session in a pub before doing the full on concert","danmmeyer","36745343",2021-03-17 21:03:52,1,0,"Tampa, FL",494,1497,NA,"en"
"1996","@gregmarine the fenway park concert? that was great, a couple weeks after everything shut down.","danmmeyer","36745343",2021-03-18 01:50:31,1,0,"Tampa, FL",494,1497,NA,"en"
"1997","@gregmarine luckily my wife is all in so she watches all this stuff with me. she was bummed flogging molly's concert was in the middle of the day and she missed it","danmmeyer","36745343",2021-03-18 02:31:12,1,0,"Tampa, FL",494,1497,NA,"en"
"1998","@SparksBird oh yeah. can not wait to go see a live concert. especially after watching that!","danmmeyer","36745343",2021-03-17 21:06:46,1,0,"Tampa, FL",494,1497,NA,"en"
"1999","the day with no more concert posts on my tl the day i will be not so sad","jjiubin","237035116",2021-03-18 02:31:06,0,0,"she/her • 22",2557,137,NA,"en"
"2000","concert

I vote #ENHYPEN for #StanWorld

#<U+C5D4><U+D558><U+C774><U+D508>  
@ENHYPEN
@ENHYPEN_members https://t.co/w0WoMbI75s","ilyyjungwon","957503512924991489",2021-03-18 02:31:02,0,0,"jbs.enha",454,429,NA,"en"
"2001","ANything you want baby. Premium subcription or online concert ticket. We will always support you 
@gulfkanawut

#GulfKanawut
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","PBalls4ever","1345624019416956928",2021-03-18 02:30:58,2,3,"",174,290,NA,"en"
"2002","attending a concert with hee

I vote for #ENHYPEN for #StanWorld 

#<U+C5D4><U+D558><U+C774><U+D508> 
@ENHYPEN @ENHYPEN_members https://t.co/nocwxnE6nD","sheep_garden17","1305179947934261249",2021-03-18 02:30:55,0,0,"",200,247,NA,"en"
"2003","My soul is yearning to go to another concert I just saw some footage of aris last tour I loved everything about that night","Twerkeisha","764680086",2021-03-18 02:30:55,0,0,"",490,472,NA,"en"
"2004","Larry O. Dean has a show on 03/19/2021 at 07:30 PM @ Silvie's Lounge in Chicago, IL https://t.co/GYJdcagFFa #concert https://t.co/e8Wq7NHkQu","larryodean","14665382",2021-03-18 02:30:51,0,0,"Chicago, IL",828,1961,NA,"en"
"2005","Things that live rent-free in my head: the fact that there was a ""Super Mario"" cartoon episode where Princess Toadstool went to a Milli Vanilli concert. https://t.co/bxFmeIW8lA","Holly_Brooke7","41166038",2021-03-18 02:30:49,7,1,"Whiting, IN",1550,3093,NA,"en"
"2006","Tweeting to @taylorswift13 in hopes she'll notice us Indian Swifties and do a concert in India. You are very much loved over here and we are dying to meet you. Please come visit us once<U+2764><U+FE0F> @taylornation13 @treepaine (Day 6) #TaylorSwift #TAYLORSWIFT13 #TaylorsVersion #Taylor","vinaySwiftie","154538650",2021-03-18 02:30:43,0,1,"",13,9,NA,"en"
"2007","@Acidic_Blonde I nearly fainted at a Beatles concert","fiona_byrd","1038163008952967168",2021-03-18 02:30:39,1,0,"New York, USA",154,197,NA,"en"
"2008","@ReturnofR Slayers final concert","Michael02307875","1313564325861359617",2021-03-18 02:30:39,0,0,"",2,108,NA,"en"
"2009","i would give anything to be able to go to a concert again tbh","rmaewilliams","2302018926",2021-03-18 02:30:19,0,0,"Pennsylvania, USA",108,173,NA,"en"
"2010","In concert? Might as well name the songs where live ISN'T  better than studio.
Recorded?
""Life During Wartime""
""""Bound for Glory""
.
.
Joe Cocker's live versions of several Beatles or Leonard Cohen songs. https://t.co/X89h7xv1La","shepherd_book","218168034",2021-03-18 02:30:06,2,0,"Manitoba, Canada",510,1777,NA,"en"
"2011","I still have my $20 doja cat concert ticket from last April. As soon as its safe to have concerts again doja better perform at emos or they better accept my ticket at whatever venue she plays","yungaccident","939715842853523457",2021-03-18 02:29:57,13,0,"",790,460,NA,"en"
"2012","@marchxness @AliceInChains @LucindaBliss @buttholesurfers @elturk7 AIC was the opening act of my first concert, and we did a cover of Would? for a birthday party. I’m not the biggest AIC fan, but there sentiment here.","ProtestCheese","1272770048",2021-03-18 02:29:56,1,0,"",2773,2953,NA,"en"
"2013","@EmmanuelBernie1 I found it on YouTube and listened to the Mozart overture. Divided violin desks were welcome. I would have enjoyed period timps -- they really help punctuate the Sarastro chords. All told a great start to the concert!","vdehejia","23058879",2021-03-18 02:29:50,2,0,"Ottawa, Canada",18746,2204,NA,"en"
"2014","@EmmanuelBernie1 Excellent! What was the concert?","vdehejia","23058879",2021-03-17 23:00:54,1,0,"Ottawa, Canada",18746,2204,NA,"en"
"2015","Welp, I'm just going to own it: I'm a legitimate fan of Justin Beiber. 

https://t.co/UdHOZskeLn","kevinmcspadden","377020573",2021-03-18 02:29:44,0,0,"Hong Kong",1894,3958,NA,"en"
"2016","CONCERT + 2 LAKORN OMG<U+0001F62D><U+0001F62D><U+0001F62D>

@gulfkanawut #GulfKanawut
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","nattarinttr","1278535438374825986",2021-03-18 02:29:43,0,1,"phiballs",162,142,NA,"en"
"2017","@outroshim concert

I vote #ENHYPEN for #StanWorld

#<U+C5D4><U+D558><U+C774><U+D508>  @ENHYPEN @ENHYPEN_members","W0NIVERSE","1280793611194396672",2021-03-18 02:29:35,0,0,"<U+C218><U+B9CE><U+C740> stars <U+C218><U+B9CE><U+C740> <U+B2EC> 
<U+C9C8><U+BB38><U+C758> <U+C232><U+C18D><U+C744> <U+D5E4><U+B9E4><U+B358> <U+B098> 
<U+C5B4><U+B460> <U+C18D><U+C758> <U+C800> <U+BE5B><U+C744> <U+B530><U+B77C><U+C654><U+C5B4>",2326,833,NA,"en"
"2018","@neilbyrne_CT She is so adorable!!!  <U+2764><U+FE0F><U+0001F49A> AND, I loved the CT concert!!  <U+2764><U+FE0F><U+0001F49A>","bpennylane","213139067",2021-03-18 02:29:30,2,0,"Ohio, USA",185,504,NA,"en"
"2019","A @smudgal concert  on Kabir compositions...  This one's a must-watch! https://t.co/FqJlsQRzAQ","powerofyogesh","218171152",2021-03-18 02:29:25,2,1,"Largely amchi Mumbai",4366,3543,NA,"en"
"2020","There’s this jazz concert on a hotel terrace AND they have balconies where you can watch the concert and have dinner. A man can def rent a hotel for THAT","thedevilenergy","1669540280",2021-03-18 02:29:16,0,0,"high by the beach",256,139,NA,"en"
"2021","@DEFendFURiously @RobAnderson2018 And do I still shout it out as a request at every concert I’m at? Yes I do.

I realize now I’m part of the problem <U+0001F62C>","aaronmccollum_","1204934657655148544",2021-03-18 02:29:14,0,0,"",115,231,NA,"en"
"2022","I just woke up and you're telling me that Gulf is going to have a concert sponsored by ch3?? <U+0001F614><U+0001F44A> also he's already signed a contract and is an actor under ch3?? <U+0001F62D><U+0001F62D>","BucheenMG","1244764981595234304",2021-03-18 02:15:10,0,0,"",141,328,NA,"en"
"2023","1 concert and 2 lakorns??? <U+0001F924><U+0001F924><U+0001F924> booked and busy!!","BucheenMG","1244764981595234304",2021-03-18 02:29:06,1,0,"",141,328,NA,"en"
"2024","The Moment : Gulf The Next Stage concert <U+2665><U+FE0F><U+2665><U+FE0F>
@gulfkanawut #GulfKanawut
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","GulfFean","876006757826412545",2021-03-18 02:29:00,3,4,"",583,599,NA,"en"
"2025","Also mixed in a little @DropkickMurphys live concert which never disappoints. Some other favorites @TheHighKings @iamNATHANCARTER @floggingmolly @GaelicStorm @newbarleycorn and many others which always bring joy and good times throughout the day","Ignatiustrader","1277060126294319104",2021-03-18 02:28:45,0,0,"",180,244,NA,"en"
"2026","@SteveKerr My Dad was born in Harbin China and my Mom Shanghai. I grew up in the Richmond District SF. Wife is Vietnamese. When I was growing up  Adam Yauch put on a Tibetan Freedom Concert. It was a great event. Do you think that the Golden State Warriors could put on an event like this?","markshilaff","1416278790",2021-03-18 02:28:39,0,0,"San Francisco",6,36,NA,"en"
"2027","@DropkickMurphys thanks for the concert! Hopefully see you in person soon!","Jagr707","48476539",2021-03-18 02:28:36,1,0,"Flint, MI address.",212,603,NA,"en"
"2028","if you see me at the concert and you know me from twitter DO NOT FUCKING TALK TO ME https://t.co/9iZwYyIaGW","pink_1sh","1333903192833331200",2021-03-18 02:28:28,2,0,"him",64,96,NA,"en"
"2029","@H0LYMARK im never gonna be able to see them in concert this is terrible <U+0001F62A><U+0001F62A>","neomoonvv","841171355362054146",2021-03-18 02:28:22,0,0,"Burning Moon",328,793,NA,"en"
"2030","god i want concert chorale to sing drivers license more than ive ever wanted anything","biskatesngravy","815798168126361600",2021-03-18 02:28:20,6,0,"aaaaaAAAAAAAAAA",236,361,NA,"en"
"2031","It's a concert!!!!
@gulfkanawut #GulfKanawut
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","breadykana","1322696909505523712",2021-03-18 00:54:43,4,16,"<U+26BD><U+0001F431><U+0001F35E>",240,225,NA,"en"
"2032","15days to Gulf's The Next Stage concert <U+0001F525><U+2665><U+FE0F>
@gulfkanawut #GulfKanawut
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>","breadykana","1322696909505523712",2021-03-18 01:35:21,1,0,"<U+26BD><U+0001F431><U+0001F35E>",240,225,NA,"en"
"2033","@kh35781989 @gulfkanawut It's a concert &gt;&lt;
@gulfkanawut #GulfKanawut
#<U+0E0A><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E04><U+0E23><U+0E31><U+0E1A><U+0E01><U+0E25><U+0E31><U+0E1F><U+0E21><U+0E32><U+0E41><U+0E25><U+0E49><U+0E27>
https://t.co/WMbArdKdOz","breadykana","1322696909505523712",2021-03-18 00:56:23,0,0,"<U+26BD><U+0001F431><U+0001F35E>",240,225,NA,"en"
"2034","@ARMYF976 @RizeOT7addict @breadgenie44 @btspopperonly i know they had album signing or handshake for 5 seconds booth? bck in 2016/17 but only in japan/south korea and its b4 concert, do u really think they would do a m&amp;g when they all are tired after concert? this person said after concert, which never happened.","catboykim","1127452197833199621",2021-03-18 02:28:10,0,0,"she / her ! dfi below 13",648,695,NA,"en"
"2035","@ARMYF976 @RizeOT7addict @breadgenie44 @btspopperonly because it doesn't make sense, there's a meet and greet at a concert?? they never did that","catboykim","1127452197833199621",2021-03-18 00:44:58,0,0,"she / her ! dfi below 13",648,695,NA,"en"
"2036","@ARMYF976 @RizeOT7addict @breadgenie44 @btspopperonly yes but what the victim said doesnt make sense, 375 never did a meet and greet after a concert, the information theyre giving is not matching up","catboykim","1127452197833199621",2021-03-18 01:01:27,0,0,"she / her ! dfi below 13",648,695,NA,"en"
"2037","@0NLYTHEMOON that last pic is from the Detroit concert and let me tell you that was the best one it was too good","mya_hers456","1021249481659113472",2021-03-18 02:28:09,0,0,"",26,110,NA,"en"
"2038","@imanaturalblue yes ofc! also my biggest wish is to be a concert photographer and to tour around the world with different bands","ryndoesstuff","1145819792521256960",2021-03-18 02:28:09,1,0,"They/She/He",492,1672,NA,"en"
"2039","@NickLutsko I’ve been scouring https://t.co/7KCBH9gxb3 for your NPR Tiny Desk concert - can’t find. Please advise.","twalls24","23633676",2021-03-18 02:27:51,0,0,"New York, NY",250,958,NA,"en"
"2040","REQUEST @arashi5official @MTV #FridayLivestream

What an awesome concert experience!

<U+5D50> <U+0001F499><U+2764><U+FE0F><U+0001F49A><U+0001F49B><U+0001F49C> 
 Happiness / Whenever You Call / IN THE SUMMER / Party Starters / Turning Up / The Music Never Ends / One Love
+135","hira_1982","521131079",2021-03-18 00:47:38,0,0,"",702,786,NA,"en"
"2041","ARASHI has continued to release chart-topping singles and albums, perform in sold-out concert tours, host a number of variety shows, and remain an influential figure in Japanese media.

REQUEST @arashi5official @MTV #FridayLivestream

<U+5D50> Turning Up / Kite/Happiness
+137","hira_1982","521131079",2021-03-18 00:48:33,0,0,"",702,786,NA,"en"
"2042","The Heather Roush Band has a show on 03/19/2021 at 08:00 PM @ The Show on 42 in West Chester Township, OH https://t.co/MWOyRF9hES #concert https://t.co/pKomuQPZgA","heatherEroush","237799050",2021-03-18 02:27:37,0,0,"Cincinnati, ohio",648,1068,NA,"en"
"2043","@MicheBangtan @SamsungTV @BTS_twt Yay! Congrats!
I am also going to get a @SamsungTV specifically for @BTS_twt . Smooth @weverseofficial  RUN BTS &amp; Concert viewing, here i come!","bangtanbangs","1210335810916102149",2021-03-18 02:27:27,2,0,"Namkandaisrealidgaf",2211,1838,NA,"en"
"2044","concert with hee!!!!!!

I vote for #ENHYPEN for #StanWorld 

#<U+C5D4><U+D558><U+C774><U+D508> 
@ENHYPEN
 
@ENHYPEN_members https://t.co/0d0jy8AfCj","mygswtee","1260239366586134528",2021-03-18 02:27:26,0,0,"14 ; ssmv ° ENpinity ° besties",471,612,NA,"en"
"2045","I can't explain the kilig that I am feeling whenever I listen to the songs of BTS. What more if I am at their concert?","ashplanas","3300620798",2021-03-18 02:27:24,1,0,"Manila",205,154,NA,"en"
"2046","The promotion for Bryson’s concert tomorrow is littt","ThePerfectAst","128652153",2021-03-18 02:27:12,0,0,"Brooklyn, NY",449,322,NA,"en"
"2047","Jessie performing an entire concert in her bathroom in pitch dark except for her camera flash is definitely a mood","pinwheelwhirl","922686747334586369",2021-03-18 02:27:09,0,0,"",39,75,NA,"en"
"2048","@DavyJTheVirgo Need a good outdoor concert to set the summer off","beeezzo_","47466554",2021-03-18 02:27:08,0,0,"El Dorado",1580,988,NA,"en"
"2049","at my virtual choir concert <U+0001F629>","strawb3rryboba","1339519862159233024",2021-03-18 02:27:08,0,0,"she/her | 13",204,307,NA,"en"
"2050","brunette/current niall! 
•your fave album is hbw 
• you call the number at the end of the nice to meet you video religiously
• your pfp is one of the boys most used pictures
• you have watched his live stream concert at least 20 times
• you collect vinyls https://t.co/686mRSRRoz","wallrry","1348855974065545216",2021-03-18 02:27:06,2,0,"fucking massive ",779,655,NA,"en"
"2051","I remember how back then i would be like “its okay im just gonna join the contest and if i win we can go to the concert yay” eventho i know it impossible but i just simple cant afford the ticket <U+0001F972>","yapyonk","1332642780946911232",2021-03-18 02:27:04,0,0,"",197,1789,NA,"en"
"2052","Back then she even bought me a ticket to taylor’s concert LIKE IMAGINE HOW MUCH IS THAT I literally had to explain to my parents that I never asked her to buy me the ticket bcs i know it’s expensive","yapyonk","1332642780946911232",2021-03-18 02:25:05,0,0,"",197,1789,NA,"en"
"2053",".
Justin Bieber: Tiny Desk (Home) Concert https://t.co/ZPUS8wlDdS 

MEGA-D:      
1) CREATION - 16) MUSIC
.","HelmutSchimpfke","1193529589",2021-03-18 02:27:01,0,0,"New York City, USA",4147,4418,NA,"en"
"2054","@PlayAdoptMe look at my drawing what place did I come in a concert https://t.co/dbmao4DNEI","harsh15401135","1311041750450855937",2021-03-18 02:26:43,0,0,"",0,13,NA,"en"
"2055","attend concert

I vote for #ENHYPEN for #StanWorld 

#<U+C5D4><U+D558><U+C774><U+D508> @ENHYPEN @ENHYPEN_members https://t.co/sztCZdJ5nA","acekthee","1309772767609282560",2021-03-18 02:26:40,0,0,"<U+BC29><U+D0C4> <U+C18C><U+B144><U+B2E8>, 
<U+C5D4> <U+D558><U+C774><U+D508>, <U+D22C><U+BAA8><U+B85C><U+C6B0> 
<U+BC14><U+C774> <U+D22C><U+AC8C><U+B354> <U+D56D><U+C0C1> 
<U+B0B4> <U+B9C8><U+C74C><U+ACFC> <U+B9C8><U+C74C><U+C5D0> 
<U+D56D><U+C0C1> <U+ADF8><U+B9AC><U+ACE0> <U+C601><U+C6D0><U+D788>

SHE!HER 17",941,955,NA,"en"
"2056","ARASHI has continued to release chart-topping singles and albums, perform in sold-out concert tours, host a number of variety shows, and remain an influential figure in Japanese media.

REQUEST @arashi5official @MTV #FridayLivestream

<U+5D50> Kite / Turning Up/Turning Up(R3HAB Remix","hira_0125","1298638516839096320",2021-03-18 02:26:40,0,0,"",1060,1162,NA,"en"
"2057","Justin Bieber’s Tiny Desk Concert is......good as fuck","atkerijean","853769092100182016",2021-03-18 02:26:38,4,0,"Tennessee, USA",526,497,NA,"en"
"2058","I saw him in person during concert and I tell you this: when he said he’s the worldwide handsome, HE TRULY IS! HE’S FACE IS ON ANOTHER LEVEL. <U+0001F60D> https://t.co/tO7cRz1cft","_YoongisShadow","1210392854612234240",2021-03-18 02:26:22,0,0,"",531,513,NA,"en"
"2059","@fuckmyplans i cant find my concert tickets or parx vip pass and i'm paranoid that i accidentally tossed them","chrrywoodstock","1163600753937801217",2021-03-18 02:26:16,1,0,"Feels like a joke to play a part when you're not a starring role in someone else's heart, you know I'd rather walk alone, than play a supporting role",1751,1551,NA,"en"
"2060","When SM Town concert in LA, at Sheraton Hotel she signed for all her fans until the security lady told her to stop.","cecesoojung","610486259",2021-03-18 02:26:15,0,0,"",1132,1345,NA,"en"
"2061","@Equill I was just watching this concert of Chess with @JudyKuhn1 <U+0001F60D>

https://t.co/ltoT1UFIwI","NakedVegas","149962055",2021-03-18 02:26:15,1,0,"Sedona, AZ",298,747,NA,"en"
"2062","@coldlightweight He didn’t but he did a YouTube concert and he played peaches. Anyways it’s 2:30am I gtg talk later:)","stillhavejustin","1059041438497943558",2021-03-18 02:26:11,1,0,"He/Him",851,165,NA,"en"
"2063","the first dream was actually bad because i can remember them saying sorry and i am telling them ""its not your fault"" and they are in the concert that time","kimmysan28","1072473779563941888",2021-03-18 02:25:17,0,0,"",128,524,NA,"en"
"2064","take a note that the concert isn't happening yet when i dream about that and i cant believe how my dreams went into reality","kimmysan28","1072473779563941888",2021-03-18 02:26:10,0,0,"",128,524,NA,"en"
"2065","@JusayinAKL Never felt any form of intimidation or racism at a dnb concert, everyone just wants to get along and enjoy the music","HamiMason","625217859",2021-03-18 02:26:06,1,0,"New Zealand",5,81,NA,"en"
"2066","@JusayinAKL I agree. But I've been to both club and big festivals dnb shows on numerous occasions and the reason I keep going back is because of how non-hostile everyone is. I went to a six60 concert a couple weeks back and saw a guy sneeking in a baseball bat, and rival gangs in the crowd.","HamiMason","625217859",2021-03-18 02:24:17,1,0,"New Zealand",5,81,NA,"en"
"2067","@ArianaGrande Ariana, what a great concert you gave, we adore you so much we love you, you are wonderful, I hope one day to see you again in my country Mexico, I will be ready to see you again, thank you ari https://t.co/awAkUPr7Lx","gabonaso1906","2391400837",2021-03-18 02:25:58,0,0,"",529,1431,NA,"en"
"2068","Looking forward to this #Virtual concert. @PennFoundation Great Performer @BRSymphony #SymphonyStars #FortheLoveofMusic <U+0001F3B6><U+2764><U+FE0F><U+0001F3B6><U+2764><U+FE0F> https://t.co/kANtqkrI3E","DianeTate","16360537",2021-03-18 02:25:55,0,0,"Baton Rouge, LA",5354,5119,NA,"en"
"2069","bye im just gonna watch chenles concert and movie thingy","nkmtoyuta_","1306025943811518464",2021-03-18 02:25:47,0,0,"SHE?%HER ",1278,992,NA,"en"
"2070","Can someone tell me this is from which concert? https://t.co/n39XDzOLcz","waggy__kookie","1196490541757652992",2021-03-18 02:25:45,0,0,"",627,2229,NA,"en"
"2071","i would’ve been seeing louis in concert in less than three weeks :((((","HOTGIRLGOSSIP","1194107669017178112",2021-03-18 02:25:41,0,0,"sloane ! <U+0001F32C><U+0001F587>",976,646,NA,"en"
"2072","my prized possession is this lie again screen recording I had during the concert https://t.co/xVXqTInavr","dinoshuara","1288403969341939712",2021-03-18 02:25:30,0,0,"16",1319,971,NA,"en"
"2073","I will miss you so much, thank you for making my life a little more colorful and happy I love you
#IZONE #IZONE_ONLINE_CONCERT #WIZONE https://t.co/tvLCQXO5JS","__Roripoppu__","1358189633335623680",2021-03-18 02:25:25,1,0,"<U+0001F351>°. <U+0A6D>*",475,421,NA,"en"
"2074","@bajoonie this is confetti from a few concerts that i stuffed in my tour bag bc i didn't know where else to put it but when i can i just stuff my purse full after a concert <U+0001F602>","aqualimits","3060951837",2021-03-18 02:25:10,0,0,"Instagram: aqualimits",2783,241,NA,"en"
"2075","concert with hee

I vote for #ENHYPEN for #StanWorld

#<U+C5D4><U+D558><U+C774><U+D508> @ENHYPEN @ENHYPEN_members https://t.co/OdWkoxGgyH","Leeopard1015","1163805696741089280",2021-03-18 02:25:07,0,0,"<U+0001F3F3><U+FE0F><U+200D><U+0001F308>",926,926,NA,"en"
"2076","@SlyCooper4Smash I think one of her taunts should change dependent of which Miku Song is on and she’ll do the concert dance of that song and on every other stage that isn’t Miku’s, it will be a Smash original Dance","39ForSmash","1340487458857730048",2021-03-18 02:24:51,1,0,"",408,107,NA,"en"
"2077","Sky Zito has a show on 03/19/2021 at 09:00 PM @ The Whiskey Girls Saloon in Manor, TX https://t.co/uJMeNUb7no #concert https://t.co/v76Iwl0wvI","SkyZitoMusic","834130572",2021-03-18 02:24:50,0,0,"Austin Texas",267,901,NA,"en"
"2078","@ShowtymeRC Make it a big event where it’s not just hardcore boxing fans and a party/concert. Sounds like fun","nicaraguanplaya","2249258364",2021-03-18 02:24:47,0,0,"managua",173,1163,NA,"en"
"2079","@y2k2y Know what else is bad? A year ago I went to Bbno$'s concert and got a janked hoodie where the seems, pocket, decal, and hood are all at different angles. And bbno$ never tweeted me back about that. <U+0001F9CD><U+0001F3FB><U+200D><U+2640><U+FE0F> I didn't expect him to i just- bought a jank hoodie and kinda want a new one.","HolyMacaroni16","1229808101504757762",2021-03-18 02:24:42,0,0,"",2,14,NA,"en"
